,Unnamed: 0,PatientAge,PatientGender,bmdtest_weight,bmdtest_height,heartdisease,diabetes,arthritis,respdisease,smoke,alcohol,oralster
26,26,-0.3049174347879504,-0.0253167953303072,-0.2478160317657884,-0.0220992624762456,-0.0072346351029711,-0.0005330770938296,-0.0050881355567091,-0.001165728643214,-0.0002593455988376,-0.0007459537165803,-0.0006481589699059
27,27,-0.2749961450504732,-0.0268365204957519,-0.2247073010448663,-0.0158938795527249,-0.0066293701934894,0.0004087779434038,-0.0078173986158689,-0.0006314540462581,-0.0005140120473849,-0.0016619053558689,-0.0007569678789953
28,28,-0.2741067408719015,-0.0299234520882767,-0.2346248124355503,-0.0250894631621503,-0.0074347373836179,3.6447035714815e-05,-0.0108065319720013,-0.0012148181394862,0.0001783420265094,-0.0004705545419702,-0.0004333884146506
29,29,-0.2854805927598296,-0.0254340466486397,-0.2246976344005326,-0.0153819678245971,-0.0055884570792813,-0.0010225713923303,-0.007830638660444,-0.0003929696306873,-0.0004090482734585,-0.000939011045797,0.0004076758604864
30,30,-0.305487372817709,-0.0281675180181859,-0.2372291588777593,-0.0161655108141892,-0.0075679784136674,0.000143989268606,-0.0029709239091483,3.165233059132522e-05,-0.0008014534981237,-0.0005503218977002,-0.0010074390159876
31,31,-0.2445245836221994,-0.0276117489387935,-0.1828517957816996,-0.0100648667790449,-0.0049073728496527,-0.0009577067961206,-0.0048278797759536,-0.0002465903476995,-8.969458856600276e-05,0.0003290797741619,-0.0007609119010205
32,32,-0.2969659546695373,-0.0367540980779212,-0.2439167939669675,-0.0356557244674692,-0.0070680607792094,-0.0002973556459654,-0.0070290423345606,0.000134211003918,-0.0002508611547219,-0.0009651573737249,2.8006599578356276e-05
33,33,-0.2601120860578569,-0.0261571365109639,-0.2122949492981706,-0.0222083409187207,-0.0025407597879811,-0.0001445999709828,-0.008496200615361,-0.0010613757640122,-6.567582848160392e-05,-0.0007036128842626,-0.0003403550489484
34,34,-0.334069637343876,-0.0218351067301354,-0.2728159988027772,-0.0234812430494194,-0.0054898627753815,-0.0014353136536033,-0.0085076212034763,3.488454391287199e-05,-0.0003855361841885,-0.0013520172514347,-0.0004716126234917
35,35,-0.3321858719818438,-0.0260042498403081,-0.2840714799290869,-0.0257981513462163,-0.0043716632625375,-0.0006529133507243,-0.0068760385623901,2.7715445597875643e-05,-9.62118826284275e-05,-0.0008426346317458,-0.0007081383750376
36,36,-0.2851212130783072,-0.0180851480760394,-0.2493794302169834,-0.0285318392825391,-0.0087129531442047,-0.0009651296339304,-0.0070919391902906,-0.0010788889047376,-0.0004919092709301,-0.0008132926679095,-0.0002273965406178
37,37,-0.2830542629768504,-0.0286475861797066,-0.2132107757938424,-0.0227552634807371,-0.0013808583269175,-0.0012252579366973,-0.0086543275420889,-0.0006529842228624,-5.681790913358853e-05,-0.0007340269055442,-0.0009468718886104
38,38,-0.238473015165431,-0.0261295695805801,-0.2103645350803523,-0.0149456315844964,-0.0023254329376278,-0.0016253501627536,-0.0094067134471045,0.0004487563240085,-0.0002113659816433,-0.0008526586718552,-0.0005747193331917
39,39,-0.2693250882837237,-0.0162248086558726,-0.2671786017600124,-0.0200804602389403,-0.0077317228557778,-0.0005504311019085,-0.0082413067132899,0.0002725440637787,-0.0002467458808758,-0.0010491059924181,-0.0001152813370268
40,40,-0.2044631136215828,-0.0218989660093619,-0.2190169548189274,-0.0245027970496485,-0.0044347522689546,-0.0010074038293796,-0.0066536729112743,0.0003421710051797,-0.0003041599430934,-0.0015108392855557,-0.0005403483667285
41,41,-0.2756358695144978,-0.0287909390330222,-0.2086233382547621,-0.0242209248793983,-0.0043479871950043,-0.0010624796400712,-0.0031548701579549,-0.0014974378395929,-0.0003669757549483,-0.0001222491779074,-0.0011067230730468
42,42,-0.2482020259346296,-0.0304837495333641,-0.2011786606485149,-0.0248694054569602,-0.0059480349036934,-0.0002382481876478,-0.0060358034838674,-0.0009302330866152,-0.0005212637430807,-0.0010477514975145,-0.0006265648393509
43,43,-0.2696071780103699,-0.0250562396887407,-0.2447662579271177,-0.0171332506752792,-0.0019347598506561,0.0002450537510281,-0.0058746901054704,-0.0006106184768925,-0.0004902244693337,-0.0004343675289049,-0.0005484334431646
44,44,-0.2938461564317953,-0.0246250768726385,-0.192056068949719,-0.024398123013693,-0.0053288953912019,2.0897225750382557e-05,-0.0085992025136916,-0.0003714837440523,-0.0003259664053384,-0.0008544846753882,-0.0003314217690454
45,45,-0.2650297426270798,-0.020774491880482,-0.2125896305897974,-0.0126842374476867,-0.0037503402127585,-0.0010158360835195,-0.0050483289699472,-0.0005889783686509,-0.0005466459884994,0.0003572136050928,-0.0004551740405981
46,46,-0.2605693418066628,-0.026599449633985,-0.2060269785325994,-0.018558606275543,-0.0079781283659136,-0.000469903929812,-0.0070361028846525,-0.0003387572511306,-0.0003684620720558,-0.0010950665314602,-0.0010436768925576
47,47,-0.2644436269347412,-0.0236220375196112,-0.23466947407074,-0.0177852054232695,-0.0065653645467129,7.008110497674913e-05,-0.0095112838173855,-0.0006518467901126,-0.0001938556116872,-0.0011416934567708,-0.000774290364807
48,48,-0.2939966295012242,-0.0259016263757388,-0.223278819895266,-0.019968282771284,-0.0052590259994579,0.0003212799939041,-0.0098466570288965,-0.0007325384309333,-0.0002129350045845,-0.000658057277191,-0.0002552776467156
49,49,-0.2963487378657321,-0.0184686184641635,-0.1898908783339458,-0.0133275010863548,-0.0046203126397611,-0.0018480608775764,-0.0076427055534606,-0.0010823189204229,-0.0004594960886241,-0.0013044846930927,-0.000650663377551
0,0,-0.3684892394461728,-0.0719502525325342,-0.2829680197693648,-0.0682722605772405,-0.0283425776912144,-0.0182344359496362,-0.0453661840168285,-0.0127968161228814,-0.0390447732350452,-0.0196132510595762,-0.002758347748148
1,1,-0.3171896069424199,-0.0698441017061334,-0.2879946349988773,-0.0586877728389974,-0.0064346610819044,-0.0140142852480189,-0.0381075574310606,-0.0128735297326637,-0.0395500495986341,-0.0222348009692779,-0.0041492024509552
2,2,-0.34511308767254,-0.0668653712306249,-0.2619675435292991,-0.0518638445183928,-0.0279454329357489,-0.0266875137302775,-0.0413162376014408,-0.0187503471315452,-0.0369447431060253,-0.0139651492736021,-0.0027366671940625
3,3,-0.3752805055034963,-0.0635496850162242,-0.3380676506415806,-0.0581737522443116,-0.031889968348014,-0.0277039841209633,-0.0356365854072109,-0.0197640945289899,-0.0199517710571047,-0.0175123504916761,-0.0045746886663208
4,4,-0.3842399788492662,-0.0835329492295665,-0.3055875045638105,-0.0710717454235251,-0.0175204698792009,-0.0239967336087272,-0.0353091954488937,-0.0187699925680008,-0.0351275117375611,-0.0123416742978248,-0.0048665331059881
5,5,-0.314853297062625,-0.0695151518755015,-0.275570930282692,-0.0698038262687635,-0.0231073484224355,-0.0218446536412725,-0.03343030083742,-0.0143091712258498,-0.0329424113111702,-0.0188561216387083,-0.0031011465739003
6,6,-0.3638088399438898,-0.0810614499473701,-0.2441275488673836,-0.0599783652854002,-0.0253647586080103,-0.0250820694182061,-0.0284644168366327,-0.0164113585287424,-0.0274608764749656,-0.0104152427024521,-0.0039521449698664
7,7,-0.3438844355894968,-0.0739809901122812,-0.2780291555321335,-0.0828924205280654,-0.0186658949575388,-0.0270566976933482,-0.0300081588798255,-0.0309422930438358,-0.0229675594605742,-0.0120850851815247,-0.0105297466236843
8,8,-0.3221197381720162,-0.0654305352636286,-0.3220806173795152,-0.066517498355618,-0.0238736575159181,-0.0206340857711253,-0.0476828438093343,-0.0306888609068686,-0.0265154098183314,-0.0165045245369945,-0.0086213117878437
9,9,-0.3198092339613326,-0.082971662755156,-0.2829009540219488,-0.0520198351384681,-0.0120173140196611,-0.0246414312625659,-0.0387937742774393,-0.0104185092573391,-0.0223833148668088,-0.0139932724375609,-0.0073903262072997
10,10,-0.3258039734134212,-0.0763920071179864,-0.2501515511707876,-0.0506353045914884,-0.0258501572129457,-0.0238829406313503,-0.0303481203171577,-0.0175463470460022,-0.0160625199656572,-0.0111208997075336,-0.0030895567613179
11,11,-0.3282042693761361,-0.0729746685122982,-0.2653221572332458,-0.0447502709003717,-0.0239111847599454,-0.0208311950713766,-0.0260519323472566,-0.0193009130920359,-0.0190468228931578,-0.0139894828435792,-0.0052665809322506
12,12,-0.3263610664622606,-0.0760806702511033,-0.3151109827384195,-0.0486282855161102,-0.0091584857256499,-0.0265589366714056,-0.0405304332524624,-0.0158056060655719,-0.0265322230087825,-0.0111565255794388,-0.0027465871200992
13,13,-0.3687976829024403,-0.0638447425869712,-0.2864753680932599,-0.0540245102870173,-0.0208744704177044,-0.0180927380637645,-0.029677204309174,-0.0168831004203598,-0.0236162874273209,-0.0100068293515629,-0.0011428440241928
14,14,-0.3041237931118862,-0.0541036595444162,-0.3138679358994968,-0.0578745353700974,-0.0210752076395045,-0.0222978623830432,-0.0299133822762646,-0.0182598512821181,-0.0314403664556259,-0.0129414878448591,-0.0058710426265358
15,15,-0.3686604792919999,-0.0911375246163537,-0.2367043937252556,-0.0397631071877228,-0.0287079000895427,-0.0182173725238405,-0.042192528759233,-0.0244882503382454,-0.0274179282629731,-0.014933266792773,-0.0070488926339536
16,16,-0.3520119363964408,-0.0765101190946009,-0.2504279371663471,-0.0525227927542601,-0.0253392688343722,-0.0209938049063105,-0.0326544649273445,-0.0257419052496166,-0.0223963577332385,-0.0102988604615257,-0.0017526124474304
17,17,-0.310740587524733,-0.0747194764863461,-0.2540032619109446,-0.0411546226256581,-0.0194895270636071,-0.0179584652371291,-0.0330689339235253,-0.0171002854217218,-0.0255851509657608,-0.0157220716113342,-0.0028197835847573
18,18,-0.3190575127804348,-0.0715629999379811,-0.3084097241718374,-0.0624347505478305,-0.019476058427057,-0.0206892023763035,-0.0393373370495895,-0.0255156540134464,-0.0373442599638363,-0.01905947286703,-0.0030131710808053
19,19,-0.4408312269455209,-0.0585508466634685,-0.2821719241653114,-0.0501785047402892,-0.0341473451350157,-0.0196545257522797,-0.0432034990505564,-0.0156101907907404,-0.0111008123185715,-0.0136433929087598,-0.0017399489544686
20,20,-0.3673021212062207,-0.068702148167078,-0.318010996841815,-0.0468693372973155,-0.0341049850480399,-0.0157956640671039,-0.0204469728221979,-0.0131863308702064,-0.0310374650688782,-0.0109472589186719,-0.0047494254780746
21,21,-0.3658492683995594,-0.049220500428615,-0.3002917253726113,-0.0586233123067451,-0.0286189047637123,-0.0245765643129499,-0.0261389389571037,-0.0183695627557206,-0.0237697949566092,-0.0143912432996552,-0.0044745469685779
22,22,-0.2960268041836861,-0.0781881429742044,-0.265030008741649,-0.0588374552535393,-0.0316438905894486,-0.0157559743380816,-0.0420895638218336,-0.0210340245375639,-0.0263591204735132,-0.0095726098548769,-0.0046333970308145
23,23,-0.3307323917642083,-0.0892501450914478,-0.2942943547621169,-0.0521053588078974,-0.0255584925482353,-0.0232506112838055,-0.0272885760260774,-0.0219185620569558,-0.0258622077494067,-0.0201742080973716,-0.0035587934717207
24,24,-0.2845592358732567,-0.0686755096434577,-0.2788254920612789,-0.061746458359391,-0.0132551925502887,-0.029106532254909,-0.0375161350072564,-0.0140020867011972,-0.0192541224183528,-0.0096708682238791,-0.0042315259471187
25,25,-0.4351167148865892,-0.0805005492752158,-0.3287077308714637,-0.059585855333072,-0.0237098622816794,-0.0219061891271676,-0.0397098904061251,-0.0138176895638074,-0.0323852603587145,-0.0235236341708631,-0.0080543424679866
26,26,-0.3785458528947781,-0.0677233610220368,-0.304937798144808,-0.0566821670794852,-0.0279961778837662,-0.0184413371546032,-0.0345593616222903,-0.0272580996907894,-0.0244212902696032,-0.0091536996458708,-0.0068112753067273
27,27,-0.3417247866944126,-0.0815581980877646,-0.3096991505642974,-0.0517921700835001,-0.0261645523946213,-0.0235843888020808,-0.0354922965921192,-0.0145597168791702,-0.0308393177688702,-0.0127216551213295,-0.0045331810412218
28,28,-0.3330409946865669,-0.0562727271675554,-0.2895283407809785,-0.0590634490648426,-0.037383571132451,-0.0277665659199221,-0.0444678726581512,-0.0241288791511904,-0.0185422652631206,-0.0108884836065764,-0.0083711625958301
29,29,-0.3556543603022927,-0.0707494536802874,-0.2842139432127234,-0.0476588159833601,-0.0247958317268685,-0.0321897997498509,-0.0416114136962335,-0.0164109366446311,-0.026701261665128,-0.0128408620772291,-0.007807647755298
30,30,-0.373626722443832,-0.0730562415951326,-0.3059622630283888,-0.0564764251500997,-0.0267495618340377,-0.0239374739598416,-0.0242145056470115,-0.0171180919399209,-0.0330293033872904,-0.0174367965610042,-0.0022492309102959
31,31,-0.3132065918224627,-0.0625808134380849,-0.2479171326586638,-0.0414057069174076,-0.0205204772960179,-0.0308051318924308,-0.0243899492326353,-0.0134774108077995,-0.016655000533665,-0.0095344941002346,-0.0044410467892881
32,32,-0.3582165077995985,-0.0841205008332171,-0.3018153883572413,-0.0827940829646991,-0.0291448573608763,-0.0164614571637636,-0.0329422397035475,-0.0179963378306922,-0.0286701959261621,-0.0149006425036959,-0.0034438362191693
33,33,-0.3207333389325234,-0.0717654119716695,-0.2697803888485908,-0.0616608421606431,-0.0189456926265035,-0.0185495234073024,-0.0379675223091593,-0.0187855070330991,-0.0206374366441345,-0.014006866398006,-0.0068869029060186
34,34,-0.4125035938978459,-0.0621655005271347,-0.3330690829771,-0.0594576631345933,-0.0279741626125518,-0.0300331783141859,-0.0409782995960428,-0.0105951835485021,-0.0335529191604238,-0.0159556871179057,-0.0041560975641345
35,35,-0.3949280540497631,-0.0741715258220118,-0.3695584690682424,-0.0672397293294584,-0.0169536022377744,-0.0262370905891797,-0.0323293197744667,-0.023526458062514,-0.0206469970366818,-0.0123613042152629,-0.0066627631565768
36,36,-0.367525608204012,-0.0610819371941814,-0.319778863328247,-0.0683923154669697,-0.0377982818056598,-0.0258772128138005,-0.0357543363233925,-0.0199039697501192,-0.0251178486434441,-0.0141430847650303,-0.0054303210367938
37,37,-0.3285823747843316,-0.0849802542616864,-0.2581898312062789,-0.0560448009115154,-0.0137059105885817,-0.0250995854055834,-0.0489713243857671,-0.0275802488628288,-0.0219088427050572,-0.0118918289140697,-0.0074687750667792
38,38,-0.3116374798290268,-0.0748692184016717,-0.2811552459837738,-0.0436231632325148,-0.024064437798141,-0.0300770020804924,-0.0463609538819327,-0.0218386252497519,-0.0201295265387951,-0.0156584349309527,-0.0090027186282777
39,39,-0.315787877379416,-0.0524851988710222,-0.3534069003663765,-0.0680191153868381,-0.0277396159640479,-0.0301932829123615,-0.0329064893410737,-0.0141375965135714,-0.0276863730870896,-0.0121060168728773,-0.0066202033691757
40,40,-0.2680899858137066,-0.0522435452068256,-0.2941510467685223,-0.0537003079169053,-0.0230459602907504,-0.0198686260740175,-0.0296445530175312,-0.0157745838218935,-0.0232906543582759,-0.017050791050612,-0.0043854875984898
41,41,-0.3480711964737076,-0.0894618195690256,-0.2630326662063587,-0.057975608943632,-0.0228731231066572,-0.027488226754068,-0.0260029447599029,-0.0219217015904044,-0.0216044562943785,-0.0104003944076964,-0.0093045104518876
42,42,-0.3065645399956469,-0.0831613470050667,-0.2573622651226001,-0.0626025506085513,-0.0245285528472172,-0.0213919490977835,-0.0302192360766732,-0.0155015305413014,-0.0325105909584709,-0.0161586274074239,-0.0010986907745481
43,43,-0.3271310176410864,-0.066324114179028,-0.3120044706801258,-0.0464697076392907,-0.0155503049595346,-0.013298266615849,-0.0335283663748597,-0.0223811933990905,-0.0189706136972228,-0.0096920174322105,-0.0029391296074455
44,44,-0.3565146454635964,-0.0783406875609598,-0.2609091153383489,-0.0618774919688813,-0.0183934870316924,-0.0258349745396865,-0.0405280960997721,-0.0155488865427728,-0.0239670290674824,-0.0117368653195802,-0.005968335289101
45,45,-0.3272337256771414,-0.0812115461810781,-0.283427581406633,-0.0477689733849833,-0.015434411287083,-0.0263470330147103,-0.0286951546325409,-0.0235081950505857,-0.0229804675395894,-0.0066510543998459,-0.0090275038597423
46,46,-0.3195595110872661,-0.0741859805093378,-0.2481166057565378,-0.0487751149898024,-0.0311397868100203,-0.0290115586069112,-0.0362946589036676,-0.0157489751203845,-0.0361501609823425,-0.0153865794885659,-0.0076148150152092
47,47,-0.32822575912238,-0.070688058009868,-0.3031291546570246,-0.0541291118526554,-0.0291960808629794,-0.0260279166773739,-0.042474344758181,-0.0127780468081374,-0.0167471575216231,-0.0129822249347042,-0.0039747923859804
48,48,-0.347627204732018,-0.0763229373685557,-0.2868321116177715,-0.0461631400173297,-0.0235018866870539,-0.0197116465292503,-0.0431916997970457,-0.0258119782595713,-0.0212791346686609,-0.0150999801176335,-0.0091803952108359
49,49,-0.3492364560500723,-0.0762490248826458,-0.2264846946361413,-0.0412569272802151,-0.0151247410987161,-0.023528142667452,-0.0377658816374045,-0.0238258331479961,-0.0223744654506449,-0.0167576247599527,-0.0021442441295701
0,0,-0.2687912436351796,-0.0477267172016806,-0.2098520443747654,-0.0313687945771026,-0.028762178687465,-0.011709662085762,-0.0288646387578965,-0.014855168320345,-0.0332909047626601,-0.0139257387057354,-0.0045140663641126
1,1,-0.2350558767429541,-0.0573739078492063,-0.2167870574291643,-0.0312199153147634,-0.007609626916167,-0.0074074668423407,-0.0286941945524896,-0.0024348252013729,-0.0354634551007937,-0.0216669121343714,-0.0062838181288994
2,2,-0.2576499702360566,-0.0462461001899935,-0.1965666381214612,-0.0260457953584081,-0.029068352504827,-0.0141539905403984,-0.028180018187572,-0.0138334413475075,-0.0351177690259142,-0.0136892723488982,-0.0092831094837046
3,3,-0.2851506050438979,-0.0464556292086565,-0.2389281148383384,-0.0315024126517039,-0.0343329015306393,-0.0124263198799512,-0.0241997920283043,-0.0066557344267891,-0.0191223941183046,-0.0160626885785933,-0.0036147607791557
4,4,-0.2805127366310143,-0.0526296843793934,-0.2328812418624337,-0.0352815551696434,-0.0175352037447097,-0.0163240265411206,-0.0238715289465309,-0.0109924646832418,-0.0287709554872452,-0.0096038398106955,-0.0074404821923559
5,5,-0.2289946773811543,-0.0550141884788253,-0.2187230155207404,-0.0342408622394744,-0.0207905257205209,-0.0099499754155362,-0.0218653958777766,-0.0095664071288256,-0.0320732289267818,-0.0176743214365805,-0.0075784702030234
6,6,-0.2645077110190124,-0.0554598946401636,-0.1813917536220024,-0.0279436599506566,-0.0255775865745261,-0.0155950384926053,-0.0219408281867915,-0.0081460234740394,-0.0217300519472487,-0.0074727115228292,-0.0064189482269103
7,7,-0.2541583535280656,-0.0569141545831493,-0.2094274293440168,-0.0367733570923864,-0.0252231478145383,-0.0125823298971059,-0.0221888642257379,-0.0218678475784915,-0.0244722738947438,-0.0054840904433848,-0.008469335017963
8,8,-0.2383777755413936,-0.050813702680817,-0.2349979285913754,-0.033249061106332,-0.0253127608218027,-0.0079989135422776,-0.0342715421540095,-0.019194965067309,-0.0250609487444171,-0.0134331494658676,-0.0105744615173661
9,9,-0.23068046098963,-0.0552829742602334,-0.2073615654626637,-0.0309089296344271,-0.0131021148868981,-0.017668410679976,-0.0230675099902927,-0.0083079699621074,-0.0261986468010529,-0.0092084743675474,-0.0103481528310546
10,10,-0.2496544042937434,-0.0504655666416343,-0.1991107161036993,-0.0249558007979694,-0.0262801427756391,-0.0121533393996562,-0.0161793901519895,-0.0162103911718062,-0.0094151820646437,-0.0083191120259995,-0.0051152326690682
11,11,-0.2424089065252845,-0.0514537540297067,-0.2031823486435294,-0.0246962988625452,-0.0253813535568967,-0.0150754793926567,-0.0180358924118776,-0.0146106607245395,-0.0202529869503085,-0.0116390722485203,-0.0104458642472103
12,12,-0.2308594580077025,-0.0572713305469072,-0.2371458065226177,-0.0274323973344403,-0.0149767988581382,-0.0065500626900162,-0.0206361655473042,-0.0071434920397142,-0.0293314018315171,-0.0106056481025597,-0.0079417605705263
13,13,-0.2727897016071094,-0.0331045168148903,-0.2143380020516768,-0.0330596764512485,-0.0202109093042506,-0.0114109498018986,-0.0209045563753327,-0.0097107861572605,-0.0151870652842717,-0.0093763672820109,-0.004392408082553
14,14,-0.2263244980862201,-0.0482307832623279,-0.2332309831017061,-0.0308822620926556,-0.0171535924487944,-0.0106041173875878,-0.0232370987085556,-0.0078578196766407,-0.0244389558314065,-0.0071921373755587,-0.0097695437992685
15,15,-0.2626550989709706,-0.0609621209355919,-0.1770267492442762,-0.0168422430275216,-0.0329817087959537,-0.0123126061016567,-0.0259832139495019,-0.0184561080533013,-0.0271080332178127,-0.0104723577493874,-0.0094968747654038
16,16,-0.2593277590286358,-0.0426188503521766,-0.1863571081785333,-0.0335236824000866,-0.0259144969925338,-0.0107157508164928,-0.0185346864815808,-0.0194988037229558,-0.0181005242542026,-0.0051232976949382,-0.0070543921742901
17,17,-0.2324211812957572,-0.0561235782717766,-0.1998915337473736,-0.0207663001389246,-0.0207339271187759,-0.0127361377267727,-0.0229337272820302,-0.0118798662377442,-0.0206850970193102,-0.010140763125829,-0.0008006824559682
18,18,-0.2337354208641416,-0.0485573087899804,-0.2302008675389635,-0.031508249968972,-0.0122054855246779,-0.0105021286842232,-0.0254329368839271,-0.0159780860238764,-0.0309339282203461,-0.0112271803056475,-0.005273299671564
19,19,-0.3213919980364366,-0.0418041215389733,-0.2145475634780437,-0.0291398684749183,-0.0311622202901616,-0.0184400948690036,-0.0270332317316671,-0.0090643885680437,-0.0132752060855561,-0.0139692081987734,-0.0027184396898474
20,20,-0.2708776456662827,-0.0569240402806917,-0.227646985713705,-0.0250176625481671,-0.0339937089968002,-0.0085753364959636,-0.0116327878039931,-0.010141937197014,-0.0242223168351712,-0.0052213324769982,-0.0098681270728444
21,21,-0.2640367108249044,-0.0391018513137695,-0.2264383379342079,-0.0295297839626059,-0.030973723949355,-0.0145038727016121,-0.0139044658839821,-0.0148420850129266,-0.0220352710592846,-0.0118097763414982,-0.003966534337809
22,22,-0.2235871267434837,-0.054527848508367,-0.2024533351625705,-0.0287030664379825,-0.0306273799130046,-0.0046069393958024,-0.0257283655662483,-0.009652043664723,-0.0176040693516604,-0.0083113095895044,-0.0058570159023637
23,23,-0.251813904972672,-0.0603007465698529,-0.2291246624052854,-0.0234946909150718,-0.0246299232103561,-0.0138397306647461,-0.013243916356855,-0.0118880180787148,-0.0231707209133977,-0.0142780096703359,-0.0073427866834561
24,24,-0.2187060871573939,-0.048218957255759,-0.2117291124283608,-0.0343910730958638,-0.0145540615518059,-0.0102970949536872,-0.0258803573674004,-0.0102005303596928,-0.0149569907487197,-0.0016128006203742,-0.0043362988703209
25,25,-0.3173184044160666,-0.0535270999475201,-0.2395715912836464,-0.0350778569433694,-0.0193690350103205,-0.005934842254781,-0.02414491296586,-0.0076501725881409,-0.0325225055387107,-0.0184364344763828,-0.0147100065773881
26,26,-0.2810506916971311,-0.0496016944867045,-0.2384246883334,-0.0310438740210575,-0.0296327485994994,-0.0100980780555218,-0.0224654570532473,-0.0131985839322957,-0.020279046636626,-0.007295179997544,-0.0055109260480886
27,27,-0.2607438347207658,-0.0567400397421847,-0.2301035990400782,-0.0256353986242685,-0.0264980611133236,-0.016374192469222,-0.0281947994923492,-0.0059771618485318,-0.021497117279412,-0.007797042751564,-0.0047090759660912
28,28,-0.2469184812758325,-0.0452356214921184,-0.224550996079196,-0.0295085424880116,-0.0362310228654583,-0.016653774929637,-0.0268855893040832,-0.0131475895778054,-0.0171884049559085,-0.0068926188575035,-0.0109890564051498
29,29,-0.2696839988498767,-0.0475205511001021,-0.2164666820641866,-0.027901121317736,-0.0246692575532297,-0.0201503544378943,-0.0206575300145022,-0.0089586018031407,-0.0170814276962906,-0.0085036609156348,-0.001944244224819
30,30,-0.2786900942097987,-0.0555261592644852,-0.2289994294779714,-0.0283236987272327,-0.0288658529225009,-0.014155944568026,-0.0190540333191382,-0.0117156838122208,-0.0328775978061043,-0.0179383320156701,-0.00556153929503
31,31,-0.2330270155373222,-0.049709558711832,-0.1788474806304734,-0.0184485342298373,-0.0190326918636792,-0.0149117911172665,-0.0200448307086636,-0.0122863763783722,-0.0148846608264343,-0.0034453077358351,-0.005832773145069
32,32,-0.2630355114446678,-0.0676597615198862,-0.2282465082690752,-0.0381820709535425,-0.0324185237113439,-0.0100695335092182,-0.0220551360547088,-0.0167321229090106,-0.025607120197889,-0.0091068582494722,-0.0081460538414045
33,33,-0.2321431279270468,-0.0516336356819423,-0.2058242796146382,-0.0261083656324585,-0.0156004259513499,-0.0102420622913758,-0.0246516205578575,-0.009874842193785,-0.0196517059855914,-0.0129047934392495,-0.007412479434528
34,34,-0.3041258923856884,-0.0400651292824859,-0.2506909535480262,-0.0358036391493095,-0.0234824642405059,-0.0119499390486272,-0.0273863301790222,-0.0049813927715304,-0.0271338267726306,-0.0138346799017687,-0.0063591548618745
35,35,-0.2981267960694256,-0.0491089382102688,-0.2840157143392166,-0.0329978436663132,-0.0235814403249225,-0.0130424738642646,-0.0168695331737708,-0.0153397459526508,-0.024949998851995,-0.0086798929476937,-0.0087687169068205
36,36,-0.2729386722316747,-0.044806002892263,-0.2315840999510943,-0.0328476617175333,-0.0399380106463295,-0.0137167663424204,-0.0203563467039923,-0.0078590552340248,-0.0229292307726176,-0.0144251740717415,-0.0067681129770768
37,37,-0.2521836044326282,-0.0578380578749136,-0.1921657208215259,-0.0261846197303556,-0.0134963983839668,-0.0199140311454956,-0.0341632724389974,-0.0118530745145877,-0.0191004291037376,-0.0098909181796549,-0.0067806103736508
38,38,-0.2321646664815735,-0.049098122578003,-0.2041904391292379,-0.0257178795630493,-0.0221625973758416,-0.0169932381794049,-0.0291045272654846,-0.0170566066514785,-0.0160158269532545,-0.0114664440272346,-0.0099148479810559
39,39,-0.2416219542764404,-0.0407653647784782,-0.2632703449306983,-0.0314609431034856,-0.0274089973186352,-0.0158452099781152,-0.0230699596203638,-0.0129176839297733,-0.0211605461839127,-0.0077121434960565,-0.0099010544086298
40,40,-0.1897414006054552,-0.0413031975074773,-0.2247591072649117,-0.0281016983144712,-0.0234753824145039,-0.0066085867525265,-0.0215376957403002,-0.0076321034287215,-0.0151542345513024,-0.0124246068666618,-0.0072578185667844
41,41,-0.2521928300306544,-0.0591704376195728,-0.2043771974373974,-0.0323256828163359,-0.0260805844873875,-0.0158914703955563,-0.0125044682231533,-0.0127725760061568,-0.0153014373128843,-0.0049004956825715,-0.0084338155110247
42,42,-0.2328976139727721,-0.0614945790418027,-0.1929716460340556,-0.0349611200618501,-0.0208056061592325,-0.0151251987957417,-0.0221575822209335,-0.0091408885611919,-0.0253820551478332,-0.0127177978551987,-0.0022155139309574
43,43,-0.2339461429833164,-0.0491636843451805,-0.2314817133514837,-0.029053020025358,-0.0184359798144533,-0.0094109647418143,-0.0193984344704866,-0.0143340613904887,-0.0127620032055166,-0.0093935857269639,-0.0037788371857555
44,44,-0.2630759579217836,-0.0536953826878834,-0.1999948248270421,-0.0344967857713257,-0.0182934770051107,-0.0147745534323608,-0.0195303950359301,-0.0057211234038478,-0.0210339981658207,-0.011700185309927,-0.0060694392498177
45,45,-0.2507830459046878,-0.0568498364075666,-0.2056192739967021,-0.0222276066608952,-0.016586002088603,-0.0118575923772762,-0.0186321069159604,-0.011495875858693,-0.0150650136423122,-0.0057532770337906,-0.0071596556750214
46,46,-0.2390965864691716,-0.0559291642292025,-0.1791125785901893,-0.0227200585039161,-0.0263525600728994,-0.020272206416683,-0.0244846297227986,-0.0078299337615724,-0.0303263420283883,-0.0109367998210946,-0.0115330202250193
47,47,-0.2357747671920887,-0.0530158499868994,-0.2199875360620624,-0.0307518176690094,-0.0245764705025083,-0.0111778405377493,-0.0266033977660129,-0.0055845882720781,-0.0197356827300102,-0.0071378269603764,-0.0079199146610573
48,48,-0.2665654096433925,-0.0471200145507294,-0.2160494039107624,-0.0271418795313337,-0.020266807478371,-0.0071848789765406,-0.0294730669426228,-0.0176093865283047,-0.0177971439983317,-0.0137370650120984,-0.0087022121685339
