,Unnamed: 0,PatientAge,PatientGender,bmi,clavicle,shoulder,elbow,femur,wrist,tibfib,parentbreak,alcohol,arthritis,cancer,diabetes,heartdisease,smoke,respdisease,age_gender,age_bmi,gender_bmi
17,17,-0.6431241733274987,-5.558425476249259,-0.3834121546076253,-0.0040832634723075,-0.0290201102903512,-0.0146994893647144,7.873045539485979e-05,-0.054756112384635,-0.0035436615004629,-0.0002525307506561,-0.0234500687036272,-0.0008137969182,0.0005655518585503,-2.7626711850414765e-06,-0.0067641968005486,-0.0013363741409002,-0.0021042397368743,-3.2179233826630607,-1.0036068461507224,-0.9975298379148948
18,18,-0.8038744458565682,-5.742829460876663,-0.4168891946243999,-0.0009501325480348,-0.0315002768502288,-0.0110410450712008,0.0001509483869426,-0.0505914979090162,-0.0109648306954197,0.0001773529515252,-0.0238570028873394,-0.0096693140798477,-0.000586799040645,-1.4705342494814031e-06,-0.0081058998415612,0.0012198208969567,-0.0009414909370895,-3.2036941759712416,-0.9952535683686852,-1.0428750140639251
19,19,-0.6730506248972156,-5.750381962327156,-0.3606900930696658,-0.0022647176681895,-0.0328808262210235,-0.0127494228760559,-0.0004369935068402,-0.0447611696674241,-0.016091193857965,-0.0009992507001008,-0.0234182745060976,-0.0002241818016116,-0.0037368330199688,1.4012491453829767e-06,-0.0056627012421228,-0.0055364856651489,0.0017951998015866,-3.114617917047937,-1.0211396380586637,-0.9762041349236524
20,20,-0.7390561726158621,-6.030214126112837,-0.4490463384320206,-0.0010354660861703,-0.0318125286000218,-0.020029483518323,-0.0006849941926064,-0.0615940767749071,-0.0009875669854393,0.0001271904625524,-0.0060339396902763,-0.0039852814774801,-0.0041825781801638,2.026919433961716e-06,-0.007971063414593,-0.0053054509079942,-0.0008184392175939,-3.2150744772627458,-0.9570277778243418,-1.073743040967917
21,21,-0.7902947811681896,-5.455288718483167,-0.3919293891159211,-0.0056948336277855,-0.0202814081507797,-0.0128803922271063,-0.000273363790022,-0.059927733174711,-0.0088708080568389,1.3410256603285651e-05,-0.0277981937953668,-0.0060306321573568,-0.0023272590129516,4.231810168620065e-06,-0.0081086262734157,-0.0031526503787288,-0.0011044527215396,-3.4246383947657795,-1.095470023336719,-1.1628428860403224
22,22,-0.7770696550967767,-5.960361042113434,-0.4166345291041996,-0.0050180838565818,-0.0276723575161146,-0.0170759939460337,0.0007240013212649,-0.0584727115169021,-0.0100756817009231,-0.000138775099982,-0.0228808709149157,-0.0087535627853215,-0.0038453387029814,-6.61054501338576e-06,-0.0050196476213864,-0.0061618728715316,-0.0017181443373438,-3.547381547320981,-1.0387235250540314,-1.258855231911356
23,23,-0.7492793742022216,-5.447366346251752,-0.4053845834253095,-0.0036177116875267,-0.0219350726453674,-0.024913965297186,0.0012037689476499,-0.0555553751816728,-0.0054809786377529,0.0005260884654864,-0.0226206341714662,-0.0029615048429398,-0.0025779784390999,-4.6745574909801135e-06,-0.0058825281275678,-0.0046578193822197,-0.0012249292592724,-3.251928394172914,-0.9904742729677872,-1.0386937872960118
24,24,-0.7272276839816741,-5.367037813867908,-0.4089142830482507,-0.0020460642557933,-0.0208450554008339,-0.0112887771097843,2.960525821293913e-05,-0.0708851787254518,-0.0030123145793214,-0.0010143111173644,-0.0267050630466525,-0.0018900690576169,0.0001272915817409,-9.072155578992992e-07,-0.0045115109137801,0.0009649770273773,-0.0004574092671498,-3.249862169893156,-1.0439867145147863,-1.045004115719848
25,25,-0.7640839452630511,-5.678519794492531,-0.3956352707690093,-0.0031236739568223,-0.0346541753725625,-0.0111272495154127,0.0005834779278713,-0.0599253670968358,-0.0130047600649734,0.0005729571185747,-0.0109021129961204,-0.001051049954773,-0.0005996477126762,-3.5413997467870217e-06,-0.0081501846090421,-0.0107269081834746,-0.0020260788599831,-3.20270886258797,-1.1315532557869536,-1.0860029421952078
26,26,-0.7804461057887621,-5.613343748810928,-0.4767411888994798,-0.0049040003612037,-0.0318211150817544,-0.0059303984707368,0.0007508895358904,-0.063376430540001,-0.006684320594018,-1.326315212679674e-05,-0.0393891809020174,-0.0021045731536198,-0.0018065544556077,-1.6737158341495473e-06,-0.0069070456345083,-0.0010981631011909,0.0001725362632513,-3.4040547865950965,-1.009770155122562,-1.1804955360253953
27,27,-0.7115155716887197,-5.6306848786147015,-0.4634529121813288,-0.0097241504876,-0.0341070579391115,-0.0165988474196263,0.0001374250411932,-0.0353829285026063,-0.0066233968026235,-0.0001625352748462,-0.0313288914840319,-0.0051118284729925,-0.0007242923420699,-1.8568615262060104e-06,0.0003693557901259,-0.0013116083387787,-0.0023099520078888,-3.4623084925131464,-0.9159922977734336,-1.210118118312845
28,28,-0.7439697564971729,-5.753917325323828,-0.4058996738327086,-0.0037741600112455,-0.026281415773725,-0.015632862050482,0.0005410117400472,-0.0643844948818003,-0.0040240496318733,-0.0004440691891169,-0.0168524840442636,-0.0049371273183579,-0.001866259180029,2.5664834744087983e-06,-0.0101006155858691,-0.0041449629481764,-0.0015110616199023,-3.585974197427876,-0.9157226785310008,-1.147413213513885
29,29,-0.7679495650794496,-5.700094003388949,-0.4800347787319198,-0.0036431116660657,-0.026982099259785,-0.0214783429945902,0.0004126491506928,-0.05204312705628,-0.003822719375521,6.815944395244244e-05,-0.0216580512845286,-0.0071622909437611,-0.001814541474176,1.8966548979149067e-06,-0.0059255714602448,-0.0019892055356569,0.0013583757605962,-3.1581723636164427,-0.9740051098781995,-1.1280525150406264
30,30,-0.732240466021245,-5.83831417928475,-0.4079152895493084,0.0015363896821819,-0.0312603872365868,-0.0158935530302921,0.0001745415644125,-0.0517187616952904,-0.0095869119725012,-0.0001952473505592,-0.0204513172482735,-0.0031763207926432,-0.0035518108109164,1.4081369917873232e-05,-0.0058366353208337,-0.0013467931408935,0.0005927319850568,-3.130404529566789,-0.9767123927785352,-1.104488555965546
31,31,-0.7285947392860394,-5.328780808752608,-0.4198534311990182,-0.005148135870629,-0.0303611024361317,-0.0168204825599078,-0.0003205275595842,-0.0515504567558539,-0.0104574751061289,-0.0009251544392506,-0.0171856061131653,-0.0064939356893642,-0.0024526252887853,-4.277498778515465e-06,-0.0064625848357134,-0.0059233789373482,-0.000506968318742,-3.033219856198692,-0.9028343814910056,-0.9760942119172444
32,32,-0.8409806640162077,-5.72611355630568,-0.4369004645726365,-0.0007593258773908,-0.0258288708716667,-0.0156288017309189,-0.0003656778552664,-0.0666784744936647,-0.0031548194225478,1.7461931875240033e-05,-0.0311183768018595,-0.0085378551989354,-0.0017398809117841,1.916175976668377e-06,-0.0119742415588627,-0.003979490468147,-0.0014474056355682,-3.5737944480262125,-1.08657228625596,-1.2079476771598423
33,33,-0.7991445800504972,-5.257194402165046,-0.4132632865833924,-0.0033278682003242,-0.0228388498184697,-0.0291296729415623,-0.0002293682480498,-0.0477864842657019,-0.0058377582208433,0.0007133070492807,-0.0141212445009551,-0.0109590586030202,-0.0046782877959132,-8.105548807701979e-07,-0.0070863438821417,-0.0011680060259923,0.0003023213728481,-3.104936836689108,-1.0286362358974248,-0.9837520709675524
34,34,-0.8343511169078314,-5.92770046220376,-0.4497705979359575,-0.0028655897577566,-0.0242469073917295,-0.0112842177133076,-0.0002357005991059,-0.0623618374311538,-0.0141856527807273,-0.000685974276844,-0.0235890748208733,-0.0030643117195156,-0.0002248916060697,3.243992977575161e-06,6.300789222934977e-05,-0.0036167479246704,0.0006719111320088,-3.0311350980801937,-0.9586133847147508,-1.1100820866585677
35,35,-0.7058729902844693,-5.930875023037571,-0.3701691405077717,0.0008209922835046,-0.0266636518203762,-0.0236648002787801,-0.0003171509844059,-0.0456232696660406,-0.0050002059992731,-0.0004567350346582,-0.0307987816627121,-0.0015771643914638,-0.0005263733712939,7.760901495679207e-06,-0.002551296497505,-0.0037951962674884,-0.0012757562793823,-3.165315628318374,-1.0275757426836625,-1.1009122145135546
36,36,-0.7223773246747792,-5.6330701329647646,-0.4416725168616243,-0.0057790691832094,-0.0325946569897266,-0.0158267975880991,-6.872662829948695e-05,-0.0523682824732659,-0.0022092848462258,-0.0004309063947276,-0.0176245440693244,-0.0028055267194684,-0.0004655156056474,-6.511656211460881e-06,-0.0022484122846339,-0.0037291833121464,-0.0020511287015353,-3.1255159378853423,-0.9317490287899104,-1.0238678407630777
37,37,-0.8614314502390482,-5.903309301339918,-0.3947746093916769,-0.0015435920460796,-0.0130826492962335,-0.0080583337218551,-0.0002079749786144,-0.0815952404537548,-0.0129839376362194,-0.0003951510270618,-0.030678697626143,-0.0011328425611558,-0.0023473661097074,1.109530043685858e-05,-0.0136910178916151,-0.0056642679652264,-0.0007787326349043,-3.486075415986409,-1.088980896206182,-1.1183994455821007
38,38,-0.7646342510490906,-5.959353063559994,-0.4770948809061336,-0.0038496050924947,-0.0271022418166774,-0.0151321406510885,0.000328544201688,-0.070503608102302,-0.0061595818801235,-0.0011722471520221,-0.0257412249126371,-0.0009305704724176,-0.0039374915080448,8.589646351975233e-07,-0.0049287958209898,0.0011453064096208,-0.0004638164997072,-3.2029362435229607,-1.0017005754825243,-1.130660097822107
39,39,-0.8625591975179839,-5.702432888931274,-0.3882424039913031,-0.0012398106133638,-0.020854893419279,-0.0137128574222881,1.592152507212674e-05,-0.0621558542262156,-0.0124953271055965,-0.0004409123257901,-0.0235839420790101,-0.0064416413229438,-0.0051306827100157,6.941320618292225e-08,-0.0094844192361589,0.0021134443828277,-0.0020003207447698,-3.084376338207211,-1.147980113952638,-1.0213661175353894
40,40,-0.7806652195499167,-5.378791169362149,-0.4129158365661355,-0.0008205963410051,-0.0201449260753299,-0.017488658095395,-0.0004720446111942,-0.0465912955459384,-0.0112580978071927,0.0001618844049521,-0.027238140287856,-0.0066577756539452,-0.0013867831595201,-6.79206124454268e-07,-0.0087855229848828,-0.0012616868241959,-0.0009222832300173,-3.449959619735014,-0.96994231091787,-1.2807755067688702
41,41,-0.746618223286936,-5.461222292055055,-0.5024830762412097,-0.0037773676473861,-0.0290626839852299,-0.0113980522298837,0.0001357037713102,-0.0622995922088027,-0.0153852723627272,0.0003729695875106,-0.0261658855688581,-0.0068434563378947,-0.0014738946753388,2.469470379296013e-07,-0.0136790196691554,-0.0087694238631124,0.0001958472684986,-2.9655339314222773,-0.9917462043572236,-1.1270420445991656
42,42,-0.7626715575581325,-5.53301623155277,-0.4305461401394276,-0.0043447789170321,-0.0190530444072088,-0.0026617086407174,-0.0009971178426063,-0.0844956304721566,-0.0026532608692463,-0.0002414470283436,-0.0212440820293531,-0.0037455754149268,-0.0048040488921701,1.1718053642972848e-06,-0.0136956149649292,-0.0010473763293877,-0.0023698756999229,-3.015742840809326,-0.9362102650042002,-1.0116821004637266
43,43,-0.7861228818491725,-5.348006214426471,-0.3666096601907233,0.0030173162496549,-0.0394329081330708,-0.0075122931076839,-2.938772687322011e-05,-0.0454504644918779,-0.0085963435108092,0.0009145798920747,-0.0260385784003676,-0.0093329963093844,-0.0001183465889067,5.563219302562317e-06,-0.0056687840652636,-0.0009107251821153,-0.0025764399160072,-3.1332894323155083,-1.072362338109159,-1.0330138737475103
44,44,-0.7820538563920497,-5.437806190531358,-0.4437766075598995,-0.0017728102531776,-0.027323190088845,-0.0188697108888329,-0.0006915836286132,-0.0406335601192653,-0.0087704913550761,-0.0004972995999188,-0.0145129809639193,-0.0007746668834165,0.000567687724024,2.696431463666827e-07,-0.0057630123887135,-0.007043091423349,-0.0013698799187492,-3.158685619858599,-0.9851026062536976,-1.0800729474547728
45,45,-0.7420074433882128,-5.856724984190814,-0.4716394721898175,-0.0043980881011378,-0.0236731272998736,-0.0247529842219428,0.000363982377795,-0.0499760296526825,-0.0085058382312463,-0.000198052351062,-0.0180408082320729,-0.0024145067257349,-0.0038441369570276,4.326473815874365e-06,-0.0092493292109301,-0.0096774400176393,-0.001074934280137,-3.4718619943249007,-0.9285559387786864,-1.1479180742798336
46,46,-0.8433715727373486,-5.559540532555238,-0.422424239576101,-0.0054721090380036,-0.0331963341286929,-0.0179803117213185,0.0003362366494429,-0.0468152036600488,-0.0024904852329127,-0.0007024391599108,-0.0304587216977508,-0.006772061820265,-0.0013350245126091,-4.3866380451396125e-06,-0.0140800920564511,-0.0014125976299055,-0.0020761142722383,-3.1212495467993167,-1.1545396667273875,-1.0702722067380988
47,47,-0.728066927942204,-5.593490356798228,-0.3847385797620136,0.0030839334920821,-0.0324661310879453,-0.010418561025569,0.001049952970631,-0.0712054088117611,-0.0046209369493911,-0.0007776708725735,-0.0265944170756239,-0.001804411005579,-0.0024291209063396,-1.025218283934315e-06,-0.0095125072344002,-0.0114047651217867,-0.0011977611638951,-3.1074271194132432,-1.0373709284323764,-1.0774287236327602
48,48,-0.8305201345729895,-5.35241552779332,-0.4353446025173547,-0.0023821395793176,-0.0164843027310859,-0.0103740269378039,0.0001183295698482,-0.0718797701027426,-0.0065264735921569,0.0003553421609436,-0.0307954224783353,-0.0066416530131169,-0.0020802792172941,-1.861942401037986e-06,-0.0032700629616474,-0.0033485818662709,0.0007356818809742,-3.312754987983371,-1.061570996462117,-1.157967162821704
49,49,-0.8025579764105609,-5.720920172800139,-0.4025245655431501,-0.0011617219557084,-0.020136361945397,-0.0135531214645359,-0.0004672586333911,-0.0639496068617025,-0.0053103054087396,-0.0001754971548628,-0.0363568097507378,-0.0077870945720757,-0.0006442058686287,-7.784057477588924e-06,-0.0085114697319654,-0.0011417242006833,-0.0025939474566781,-3.240960764658196,-0.975426103203361,-1.0721531779557978
0,0,-0.5377802744656919,-4.16266423315389,-0.5971155267086137,0.0020749035478002,-0.0377087778689541,-0.0188669404310554,0.0005209133957907,-0.0557314713832508,-0.0091450328649331,8.516029716088003e-05,-0.0221008004166919,-0.0054663162956343,-0.0017480378977036,8.445110851595938e-05,-0.0052889797300603,-0.0023242837110057,0.002027419042036,-2.514465550531166,-1.0013878066767825,-0.7735652758690326
1,1,-0.5608581928869749,-4.319707735936518,-0.5886690508364831,-0.0053974417392772,-0.0054547619784982,-0.0255371423670829,0.0001218302599178,-0.0750427406709273,-0.0033068913499406,0.0001040607093782,-0.020751881688045,-0.0035547511241702,-0.0001389545368176,-0.0001920034036702,-0.0017535936889634,-0.0037950041599553,0.001183298624318,-2.7171279890944358,-0.8182508576641658,-0.8384805349336626
2,2,-0.5787429569025146,-4.1613952900000015,-0.4907750171186427,-0.0063832731439833,-0.0251362027874274,-0.0094529413863597,-0.0008439736878476,-0.0526419895071752,-0.0047894593968496,0.000130971774222,-0.0193425574629438,0.0024603294874957,0.0005095944833081,-0.000114115739874,-0.0071171689964478,-0.0112112214351806,-0.0001718845492477,-2.629811016726806,-1.033134709597889,-0.805492775758891
3,3,-0.5971480588990361,-4.593691292858148,-0.5862534341107206,-0.000801404158068,-0.0279841868807192,-0.0166241139327764,-0.0005002756355779,-0.0562461473012394,-0.0051074465940749,-0.0004072596776292,-0.0091887156418383,-0.004795326183321,-0.0047099987532084,-4.524183975296303e-05,-0.0082436342012782,-0.0066534535797397,0.0024117153121251,-2.502986583458739,-1.0533455018012186,-0.8459444392258704
4,4,-0.6118120794179904,-4.1505740976218695,-0.5588007359847409,0.002086914649824,-0.0281080177862919,-0.0185321869832144,0.0001726749642738,-0.0516112866610182,-0.0057513068420503,-0.0012029976076642,-0.0265289466163167,-0.0052859829394423,-0.0040829427794052,3.717899520172541e-05,-0.0041681147372695,-0.0032312761889151,-0.0021595929222155,-2.404281704913328,-1.0447495617475155,-0.7951090861789545
5,5,-0.65345131220432,-4.019596364064249,-0.5088915633804629,-0.0052104300978063,-0.0243844691213361,-0.019182967745787,-0.0001372988586778,-0.0701520247445725,-0.0023596581141508,-0.0009976994079335,-0.0240730533533177,-0.0059478602860986,-0.0020228335761421,-7.632830715353922e-05,-0.0162609668802681,-0.0093327294160352,-0.0009766457301482,-2.508857553398375,-1.068020537986203,-0.8295264738375732
6,6,-0.6416723391573638,-4.4459476465865215,-0.5721332191389115,-0.003921683285921,-0.0317404706923479,-0.0144631939605792,0.000276833390895,-0.0451077233177261,-0.0075225884267428,-0.0001290470483334,-0.0265206740668711,-0.0051315144280013,0.00282842340282,-0.0002254461832118,-0.0070542804417305,-0.0033954257294127,-0.0015282524300886,-2.437216395039268,-1.070960567873236,-0.8250237443280457
7,7,-0.5992082879173017,-4.351556199345287,-0.5912849577428279,0.0017641808866128,-0.0335413479438144,-0.018636647406458,-0.0001611533280142,-0.0474406200346535,-0.0104726576355425,-2.5748462091357283e-06,-0.0207497467529013,0.0039630858578225,0.000816986617576,-5.394859206320213e-05,0.0001731074248603,0.0017711466568597,-3.220882303445194e-05,-2.5136897960942326,-1.0068267600095446,-0.8075303254948751
8,8,-0.6041639524455371,-4.2077439925006255,-0.5702310650423381,-1.4094207933634806e-05,-0.0394496192635731,-0.0175918626924084,0.0007708332855559,-0.0719201692696667,-0.00418148410665,1.2977899846222662e-05,-0.0144787585730484,-0.0031307742488101,0.0001037313760945,3.840930287046795e-06,-0.0123700768247047,-0.0082392520096873,-0.0002668128200602,-2.8201425897915966,-0.9249768131355935,-0.8751689467909274
9,9,-0.6473742222640035,-4.201500964741288,-0.5911928010193297,-0.0037610027867455,-0.0176229341355445,-0.0270588959757511,0.0002900722686591,-0.081543753303668,0.0004834284548158,0.0001809190348298,-0.0232471939419725,-0.0053288560045402,-0.000415096975278,-2.24017755026118e-05,-0.0099370148950954,-0.007440909925013,-0.0031746573234107,-2.599435679909573,-1.034359047637787,-0.802227505305148
10,10,-0.5721920816747994,-4.56083326394634,-0.4549770715235637,-0.000317680549418,-0.0354018025923582,-0.0102423675887258,5.5743665232643735e-05,-0.0581788232600429,-0.0096501778700751,-0.0009963286933606,-0.0123141698162234,-0.0067832332347048,-0.0018443250959251,6.844999873689694e-05,-0.008773403509145,0.0009047142940171,-0.0009969470829409,-2.3895143094382494,-1.1367829360947077,-0.6079260865576677
11,11,-0.5871863880591548,-4.194687961411167,-0.5361616057059848,-0.0059745171909803,-0.0284852365444824,-0.0096076139412217,-0.0002197689237927,-0.0412784980470554,-0.0108383760275927,0.0004788824168286,-0.0349705815598717,-0.0015416881066155,-0.0010278351962355,-1.87180262742892e-05,-0.0054832140016979,0.0035731522469906,-0.0003141208632505,-2.6857717333593643,-1.0704777786883626,-0.8738667904145365
12,12,-0.617072030391201,-4.305063535154511,-0.5182829786542258,-0.0033571050678442,-0.0227182372768658,-0.021063420040151,0.0002788800327249,-0.0582400805285955,-0.0074754020300735,-0.0013234588867452,-0.0219041932255678,-0.0080756691291835,-0.0032221205035697,7.909544295903181e-05,-0.011229124066755,-0.0036001077151404,-0.0027527613431294,-2.675041996791954,-1.013457001997892,-0.871314798888718
13,13,-0.5713546210888958,-4.2330178618103576,-0.5815361061756965,-0.0015031431378528,-0.0225640302024638,-0.0202070499772268,-0.0005197310299221,-0.0724601763120648,-0.0086087772793012,0.0002614404306803,-0.0092680013742918,-0.0058953819931857,-0.0043365290658979,-0.0001037651647278,-0.0086233091542166,-0.0028509653873566,-0.0006644059981479,-2.5042262410389844,-1.0238940050664809,-0.7599034626865675
14,14,-0.5379483801483018,-4.365352121126532,-0.5377599243311373,-0.0006751798694598,-0.0351305475890925,-0.0183468569154781,1.611980933025059e-05,-0.0648360408029453,-0.0010380541928856,9.067854761624083e-05,-0.0369210840540603,-0.0045350446352485,-0.001803221137209,1.1351921767155382e-05,-0.00528686126179,0.0021203999799627,-0.0009209147769095,-2.6524726168769224,-0.9788880499254556,-0.8182171171155459
15,15,-0.5278592269858946,-4.337420304668117,-0.583464541347714,-0.002022184150432,-0.0426165381579238,-0.0290696267440877,8.02937785405744e-05,-0.0333275327414032,-0.0054114317402161,-0.000338487348388,-0.0339484384479396,-0.0053193654242426,-9.763981611521366e-05,-7.103432482225003e-07,-0.0057641898473297,-0.0055846392210467,0.0011464550385913,-2.579778540875105,-0.8665835670809767,-0.8135038906809864
16,16,-0.6045933745182952,-4.295058914302617,-0.5528884564387142,-0.0007454057924763,-0.043730191090153,-0.0205174252213059,-0.0003559473776717,-0.055607091420695,-0.0075192299048414,-0.0008253785322136,-0.0254689296854048,-0.0022808692901088,0.0021764784160619,-8.632745939884945e-05,-0.0047369543949666,-0.0105633053268324,0.0005333696616479,-2.515195314040911,-0.9099540504424186,-0.767521562227591
17,17,-0.5500696602394675,-4.254242474704662,-0.5039339330684847,-0.0022347015821719,-0.0250853574525158,-0.0101367512636942,-0.0003259464606184,-0.0677353514061318,0.0011403923826651,0.0003413234501552,-0.0116031182095772,-0.0058908675598763,-0.0041504359331885,-0.0002065348681142,-0.0042144093781284,-0.0040122498877025,9.058621112956188e-05,-2.589807584827972,-0.9816018370350958,-0.8053507637445294
18,18,-0.5857904757651009,-4.449247688351841,-0.5525013509059622,-0.0081265351991255,-0.0137148186368096,-0.0204510067516376,-0.0002074460512994,-0.0581878447481186,-0.0128179465080482,0.0002410229285542,-0.0265320197048712,-0.0058888202483252,-0.0002174316591817,-0.0001609231194014,-0.0012714607053625,-0.0076857951248601,-2.231645783568048e-05,-2.756502807969325,-1.0323931804842694,-0.8809523163901769
19,19,-0.5994000474663883,-4.176875473767732,-0.5638694074324355,-0.0010301508047185,-0.012543475226464,-0.0149963417699021,9.239072147182448e-05,-0.0712764200357353,-0.0057805234071239,-0.0005264951036773,-0.0227593861899791,-0.0026770836526981,-0.0011391121560698,3.4625043701441705e-05,-0.009067424411254,0.0009768042175292,-0.0017859619280111,-2.4541511039666157,-1.057338519867737,-0.7705310898810509
20,20,-0.5713081934834858,-4.351188553422476,-0.5307832574547002,-0.0065885675086131,-0.0231048221802433,-0.0129219248388937,7.236265615606641e-05,-0.0608331207713545,-0.0071605402065801,0.000585353138454,-0.017024847952984,-0.0085405197455481,0.000355745229736,0.0002108277264184,-0.005505575617122,-0.012984602016807,-0.0015977036620387,-2.706523465524074,-1.057300102276874,-0.8767931816953827
21,21,-0.6091994889603587,-4.065899819284213,-0.5138686429692547,-0.0019704316602118,-0.0353742260812219,-0.0181828583569753,-0.0001836841388749,-0.0554769229260954,-0.0051659736245133,-4.73381243627502e-05,-0.0082475376318991,-0.0016283013961762,-0.0028198431505171,3.9814018741868296e-06,-0.0049348035878633,0.0024047038627587,-0.0013046616613513,-2.6543910633232226,-1.1089617220335597,-0.8070698961673672
22,22,-0.6531197058918892,-4.031049825039264,-0.5850787035024483,-0.0006980511229218,-0.0179874321787082,-0.0192905727828128,-0.0001166380019361,-0.0731502274510432,-0.0079688706540672,0.0008583299570571,-0.022816499976108,-0.0025233177902508,-0.006139987340425,-3.245571000021208e-05,-0.0068363343487699,-0.0054043803326038,0.0002149422410647,-2.6059646948593755,-0.9833102745539676,-0.846548457616582
23,23,-0.5630873460736987,-4.266346847151938,-0.6097456272670116,-0.0066221626602031,-0.0122726017710292,-0.0170066108589439,-4.287731614593948e-05,-0.0686081985516239,-0.0105291530088141,0.000620814233437,-0.0148039343539039,-0.0053555874886146,-0.0007968454059706,6.096372535113748e-05,-0.0054357727093774,-0.0069654807137045,-0.0003057404094254,-2.5620318920081075,-0.8739363081529992,-0.8067441259837649
24,24,-0.6745052402875718,-4.139554183206816,-0.614001298781504,-0.0022088894435008,-0.0386208607061863,-0.0251149207428692,-0.0002036501209786,-0.0462168261266772,-0.0095710695706719,0.0001926582837168,-0.0318038110391473,-0.0072929570526384,-0.0012101161550818,3.285444577716401e-05,-0.0037277736440007,-0.0107000432331223,0.000874898670831,-2.8035210852330223,-1.09898761855532,-0.8736105911764487
25,25,-0.6385325929135997,-4.177909089475086,-0.5502063048680765,-0.0018750826527844,-0.0199808304623791,-0.0186433036709695,-0.0002009994518732,-0.0620783724019075,-0.0074358140375261,2.87579237445712e-05,-0.0247602656721086,-0.0015326150386572,-0.0017531400047048,0.0001662144980441,-0.0028744551591216,-0.0052199747413873,-0.0010314778768732,-2.2961726556592152,-1.0507485949872155,-0.7614679225619732
26,26,-0.6100509050938874,-4.227290555828499,-0.4912322013325603,-0.0020393723798977,-0.0270694487276327,-0.0130578667285456,-0.0002092526267741,-0.0612609731667483,-0.0101150856692565,0.0009015970072268,-0.0366440170751196,-0.0004970521324406,0.0005438242135115,-7.820005036007771e-05,-0.0154447365280929,0.0029500033967765,-0.0011423200081676,-2.609886762722244,-1.121924947804322,-0.7552940351873803
27,27,-0.5458437665159401,-4.26105092720347,-0.5328643773444837,-0.0053142717005189,-0.015264788393432,-0.018613267964532,-0.0004299063507521,-0.0650964054171576,-0.0063819716719283,4.319048049872265e-05,-0.0143130195875953,-0.0087095822670006,0.0008421452750004,-7.288101765867694e-06,-0.0058418082605371,-0.0113293901202569,-0.0017388635005699,-2.591650660775233,-0.9975561267146148,-0.7718500049554331
28,28,-0.5369352772028642,-4.369792267580813,-0.4737239538289066,-0.0065068180786072,-0.0327524992676665,-0.0013136987837313,3.995123468447659e-05,-0.0817496982116467,-0.0047487805900925,-0.0005611771536164,-0.0016034524335482,-0.0046845054070483,-0.0003761159289883,5.131841818206695e-05,-0.0090361001834141,-0.008456307120682,-0.0028311749870894,-2.574760154718632,-0.9373026880457164,-0.7349457205792227
29,29,-0.5485122941131739,-3.8122966708550017,-0.4927401253915395,-0.0020866152323941,-0.0218373960396983,-0.0045831798084329,-0.0006255132887951,-0.0596566313735007,-0.0086672499217032,0.0001860661129422,0.0032931832888126,-0.0064898556555625,-0.0045999419264864,0.0002180690792982,-0.0050132886989723,-0.0041963297808662,0.0003076260567023,-2.528343655472078,-1.0078117171719878,-0.7162572001674379
30,30,-0.6585488298439919,-4.1451078282343765,-0.5653951587446464,-0.0008854691040457,-0.0247724891078033,-0.0046936531908804,-0.0002951301092795,-0.0849214308510024,-0.0033190553755014,0.0001277911084271,-0.0164950322483782,-0.0043935873712479,-0.0012338127153265,-0.0001742554408378,-0.0080759971253748,-0.0048316954753433,-0.0007285419015516,-2.413244259885992,-1.124371718888031,-0.7256594537165768
31,31,-0.5806898456009424,-3.870586197121807,-0.5368791011044143,-0.0006480780333457,-0.0177178087492621,-0.0187318259213266,0.0005297484798862,-0.0783497960001309,-0.0047912450902066,-0.0003853776079374,-0.026253191323926,-0.0025015878881299,-0.0006194275870834,4.612768448764015e-05,-0.0010651911637004,-0.0061860023889507,0.0003680617595261,-2.6698997886240976,-1.0285194762440246,-0.8206074846338767
32,32,-0.6236523814757973,-3.8738017452764,-0.5940925744362269,-0.0017381832823675,-0.0262150275276248,-0.0204189618041084,-0.0002652002485541,-0.0506657374451179,-0.006318372537524,0.0007545385039849,-0.0235015026358822,-0.0029728071173841,-0.0028489188704481,-0.0001416746232012,-0.0144377291092447,-0.0100045903623994,-0.000745456710523,-2.295642952187528,-1.0362552275098644,-0.748656638209052
33,33,-0.6343067217107778,-4.506731754830789,-0.5683877993052704,-0.0027604425775965,-0.0360125410645698,-0.008391037519648,-0.0002714267602111,-0.0634207899423507,-0.0074870394061091,-0.0012573841978613,-0.0397667663603831,-0.0034088924472492,-8.416526082632991e-05,-4.449202268663744e-05,-0.0065823770401685,0.0044037819535459,-0.0010419142744421,-2.641228358033394,-1.0428856503377446,-0.8297598819140242
34,34,-0.5906696455776919,-4.125950838845581,-0.6265055247238436,-0.0008818213278448,-0.0238959204591302,-0.0074225955054771,0.0001864613196848,-0.0825999190931612,-0.0076117253891256,-0.0005573434154679,-0.0101804576003636,-0.0127096005019168,-0.0009066342587923,2.202121279293312e-05,-0.0081134061677921,-0.0075051286290456,-0.0009662486260439,-2.809006657710025,-0.9965905576158454,-0.8986834931104861
35,35,-0.5507932655341021,-3.781709234927111,-0.5346978111549492,-0.0070101805192992,-0.0270143285003054,-0.0115216264740966,-0.0002372495224776,-0.0515455862231494,-0.006821693872331,-0.0008963629141383,-0.0267462083199101,0.0029123367728153,0.0006054717643827,-0.000411467034346,-0.0011782287828678,-0.0061301443573366,0.0012530998788307,-2.4137167497379908,-0.9838369791336944,-0.7601077670951071
